Sample.Id,Cancer.Study,Cancer,ACBD3,BZRAP1,CYP11A1,CYP17A1,DBI,AR,BCL2,ESR1,HSD3B2,NFKB1,NFKB2,NKAP,NPC1,NPC2,NR5A1,POMC,PGR,SCARB1,SLC25A4,SLC25A6,SOAT1,STAR,STARD3,TSPO,VDAC1,CYP2W1,FDXR,FDX1,TRERF1
TCGA-73-4659-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.968569583,-0.286121211,-0.081741043,-0.075638019,0.029439274,-0.229583016,-0.655037373,-0.322774458,-0.059957914,-0.436496329,-0.900157518,-0.241877475,0.150594971,0.472485142,-0.098537032,-0.018363846,-0.213451943,-0.125991184,-0.120612215,1.363376642,1.250996678,-0.088566012,-0.166761782,-0.306327224,0.170991273,-0.161276261,-0.227193893,0.016887474,-0.012528096
TCGA-73-4662-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.394877411,-0.224371389,-0.083810845,-0.076238289,-0.586227158,-0.445239756,-0.447219891,-0.133359199,-0.060381548,0.094642306,-0.302299546,0.481264123,5.616763655,0.16102193,-0.098775779,-0.081972614,-0.213217057,-0.285512429,-0.210641152,-0.110932649,0.580768326,-0.08812115,0.146202046,-0.511314325,-0.612023409,-0.160469087,-0.093552441,-0.148901395,-0.634719007
TCGA-73-4666-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.015783822,-0.447228003,-0.084002215,-0.076297163,-0.652883189,-0.45924999,-0.741167273,-0.323801626,-0.060697715,0.977119048,-0.113570752,0.093181243,0.538150393,-0.190745848,-0.098348762,-0.084893258,-0.228000702,-0.263451276,-0.675338423,-0.829090853,1.622228117,-0.088827478,0.058336534,-0.169044919,-0.53005565,-0.160410386,-0.217624479,-0.17380069,1.126203596
TCGA-73-4668-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,2.692158315,-0.310953714,-0.084190902,-0.076297396,-0.596894771,-0.451739712,-0.750805311,-0.191226319,-0.060432287,-0.241304099,-0.515932506,0.536300036,1.332140085,0.187283128,-0.097522909,-0.082577621,-0.219813975,-0.177170366,-0.383773476,-0.614145457,0.435049133,-0.088647296,0.018758993,-0.461210821,-0.873589183,-0.159582383,-0.23099174,-0.013320913,0.492492105
TCGA-73-4670-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,2.209316606,-0.406298406,-0.021047704,-0.076284655,-0.225245324,-0.456916367,-0.781687938,-0.285580698,-0.060329055,0.182323467,0.842864996,0.717573273,-0.391459716,-0.439125238,-0.098775779,-0.085532113,-0.222420945,-0.161095783,-0.039395309,1.93652327,0.44810736,-0.088755094,-0.056125542,0.705697758,0.861541575,-0.16033516,-0.20234935,0.186153676,-0.719651701
TCGA-73-4675-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.87702499,-0.443901498,-0.083280014,-0.076229065,-0.39444531,-0.403156608,-0.717559733,-0.324737436,-0.060697715,-0.603677692,0.688033979,-0.98201787,0.023921106,-0.124357761,-0.097899279,-0.081722163,-0.217406375,-0.179914215,0.183054603,-0.317040661,0.241579452,-0.088359123,0.006569211,0.547382169,-0.128157372,-0.159143076,-0.029499341,-0.074066117,-0.574407742
TCGA-73-4676-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.291011042,-0.417107126,-0.084515002,-0.07628546,-0.47306264,-0.228687057,-0.755907621,-0.158621703,-0.060697715,-0.342935464,-0.349333181,-0.057275359,0.463553022,0.246525229,-0.098775779,-0.074463362,-0.219970965,-0.205855286,-0.371225097,-0.273480366,1.160473195,-0.088722887,0.232140785,-0.032039423,-0.144747798,-0.161276261,-0.048713328,0.029870389,0.398361622
TCGA-73-4677-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,2.466445211,-0.422455502,-0.083632572,-0.076271067,-0.556799602,-0.285523187,-0.667284283,-0.32006397,-0.060697715,0.043100263,-0.117235924,-0.944162575,-0.09709711,2.468743277,-0.098612182,-0.079872299,-0.212568986,-0.233688331,0.531962523,-0.02428305,0.277562695,-0.08865729,-0.129314607,0.433545591,-0.76283361,-0.160778598,-0.085154666,0.162622715,-0.697765185
TCGA-73-7498-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.33914118,0.09534482,-0.084173626,-0.076018417,-0.619863065,-0.304084847,-0.598837393,-0.320340846,-0.060550678,0.079302337,-0.350391413,-0.485865052,-0.365916626,1.6084384,-0.098775779,-0.082834329,-0.190141454,-0.209917033,0.407673866,0.060559593,-0.089210166,-0.088633983,-0.143245139,0.117538515,-0.743615577,-0.159868655,-0.128469201,-0.077692535,-0.53823663
TCGA-73-7499-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,-0.657593386,-0.300549083,-0.084291777,-0.076292646,0.116721231,-0.462158824,-0.638380059,-0.313008233,-0.060697715,0.290413998,-0.442870579,1.56799197,-0.54251774,0.505613346,-0.098775779,-0.069584055,-0.220278798,-0.256027962,0.001912008,-0.440295192,0.616753937,-0.088558779,0.383616122,0.237834689,-0.377200837,-0.159426939,-0.131181723,0.029928624,-0.638553845
TCGA-73-A9RS-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,2.324130725,-0.409644812,-0.082950969,-0.07627052,0.490130044,-0.466578891,-0.787285593,-0.318408651,-0.060697715,-0.364066802,0.22959692,0.018613972,-0.203167301,-0.427750426,-0.097779481,-0.087218708,-0.227549247,-0.237841625,-0.075132651,-0.812900085,0.555352578,-0.088827486,-0.310672825,-0.274294847,0.014760986,-0.161276261,-0.220073675,-0.157836264,-0.40470767
TCGA-75-5122-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,-0.552397878,-0.343245902,-0.082137943,-0.076164402,-0.381875517,-0.450307391,-0.50407047,-0.303558954,-0.060469457,1.646916066,0.082040327,-0.285367397,0.3976241,0.575204107,-0.098775779,-0.054870188,-0.16891453,-0.185892313,-0.521152779,-0.211143399,0.639204685,-0.088391769,0.046151845,0.203398492,-0.481746661,-0.161276261,-0.160706366,0.038793248,0.385147148
TCGA-75-5125-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.130983883,-0.289363309,-0.066117607,-0.076264139,-0.661579122,-0.452079885,-0.675680197,0.032806475,-0.060697715,1.698122015,-0.169157496,0.649837571,-0.173098888,0.289830799,-0.090024982,-0.079244963,-0.219602953,-0.169882029,-0.399046804,-0.847111281,0.66807805,-0.088805064,0.079574823,-0.250027681,-0.014866678,-0.160388869,-0.270491717,0.052095202,3.059848506
TCGA-75-5126-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.349076929,-0.420903729,-0.082849415,-0.076172881,-0.314797104,-0.441855991,-0.67030851,-0.316125182,-0.059409118,1.939216211,-0.069750301,-0.202003034,0.130806872,0.178864734,-0.098325221,-0.06832782,-0.202751267,-0.096993858,-0.569329221,-0.43713419,0.810441261,-0.08854377,-0.068982784,0.186539351,0.078216743,-0.158535071,-0.202090496,-0.090575581,-0.499538762
TCGA-75-5146-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.679044711,-0.312309488,-0.073805269,-0.076127645,0.119357344,-0.455366284,-0.574814849,-0.315760191,-0.060315379,-0.647080585,-0.245375579,-0.029012858,-0.604853894,0.805419065,-0.098775779,-0.077871254,-0.210347786,-0.260626959,1.267529305,-0.570222795,0.505198789,-0.08827289,0.040754787,0.902941114,-1.011230591,-0.16005629,-0.178507747,0.179520448,-0.231132711
TCGA-75-5147-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.804066033,-0.209078041,-0.084071671,-0.076154504,-0.301658487,-0.442212433,-0.603378284,-0.292480656,-0.06053862,0.558719168,0.006356145,1.228755049,0.320161618,-0.018512756,-0.097774501,-0.079231026,-0.217059712,-0.259506984,0.414874397,-0.376446677,0.794956733,-0.088826831,-0.038897852,-0.628923472,-0.880873483,-0.159245673,-0.222875358,-0.01015541,-0.574216815
TCGA-75-6203-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,-0.17360541,-0.36799212,-0.081436833,-0.07502853,0.09813424,-0.156907341,-0.450170166,-0.267181467,-0.060697715,0.775135788,-0.581211598,-0.096211107,0.351066625,1.505592074,-0.098775779,-0.053805381,-0.117475837,-0.091379028,-0.299676901,-0.010321579,0.938684998,-0.088600243,-0.069883929,0.742035034,-0.66748271,-0.161276261,-0.210810721,0.111294219,-0.483591471
TCGA-75-6205-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.038897912,-0.416223928,-0.084347928,-0.076307819,-0.565139179,-0.456449934,-0.42276414,-0.28880127,-0.060469107,1.781977132,0.241187092,-0.318727688,1.333653979,0.422489096,-0.098296191,-0.087358653,-0.213801519,-0.20736534,-0.78457663,-0.544847623,0.743214159,-0.088643181,-0.068136544,-0.269239174,-0.172956227,-0.161276261,-0.21060539,-0.085928211,0.037900837
TCGA-75-6206-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.208896995,-0.321109553,-0.079968085,-0.075834248,-0.621710229,-0.325688884,-0.701670116,-0.327499425,-0.060697715,0.157082209,-0.537566965,-1.242160466,-0.188924085,0.608177463,-0.098775779,-0.090974472,-0.213884523,-0.202591157,0.104001133,-0.397579745,0.638141323,-0.088818005,-0.176916662,-0.248968964,-0.798064698,-0.161276261,-0.275978053,-0.060785782,-0.372558364
TCGA-75-6207-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.409142788,-0.376403341,-0.084714157,-0.076177448,-0.598027868,-0.45377711,-0.755011363,-0.322864186,-0.060697715,1.26909172,-0.016878709,-0.266391983,-0.156812623,0.028514241,-0.098527016,-0.089099008,-0.224396006,-0.240371233,-0.026428588,-0.280005559,0.116372841,-0.08886037,0.15808193,-0.245909727,0.324573266,-0.160519524,-0.200358827,-0.089581798,-0.239652478
TCGA-75-6211-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.698904648,-0.112895508,-0.084103682,-0.076140674,-0.531041312,0.036791106,0.30467791,-0.326341076,-0.060697715,-1.081588604,-1.027841156,0.582424217,-0.346991534,-0.431660786,-0.096915544,-0.083494091,-0.222315075,-0.166866596,-0.707368802,-0.113338515,0.594394001,-0.088811724,-0.153424272,-0.494730404,-0.485711718,-0.161276261,-0.276736412,0.227735645,0.08586099
TCGA-75-6212-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,-0.068457675,-0.36720189,-0.082075697,-0.07525099,-0.061521143,0.149904909,-0.524690015,-0.305641132,-0.060487476,1.428261798,-0.548561372,0.111177901,-0.177056124,6.444243167,-0.098334728,-0.0699123,-0.199612471,-0.225609295,-0.181915823,0.656194696,0.481580339,-0.088378471,-0.297785304,0.517744806,-0.433427811,-0.161276261,-0.149409799,0.31914113,-0.551174958
TCGA-75-6214-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.529377266,-0.405913016,-0.084526253,-0.076282083,-0.664426595,-0.465691915,-0.739189833,-0.32204125,-0.06037003,0.60862271,-0.243773975,-0.52036065,2.670087045,-0.241581615,-0.09860392,-0.087951002,-0.229135265,-0.273182963,-0.715101555,-0.921307476,0.906644209,-0.088687302,-0.000243045,-0.358285923,-0.390080084,0.846142337,-0.212407791,-0.160753934,1.96061774
TCGA-75-7025-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.579750177,0.143722689,-0.082748714,-0.075939239,-0.219548503,-0.323001977,-0.423108606,-0.300125448,-0.060187601,1.009559986,0.415330161,0.756015945,-0.566873019,3.036111897,-0.098775779,-0.067306817,-0.179618,-0.267868457,-0.26026367,-0.671336102,0.488622742,-0.088395601,-0.126397392,-0.222791324,-1.106962684,-0.143046416,0.008192363,0.062705432,-0.207782112
TCGA-75-7027-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,2.404591947,-0.356929052,-0.084387323,-0.076307819,-0.018715564,-0.430784213,-0.74385141,-0.31943465,-0.060541533,-0.248400641,-0.013523964,0.681740206,-0.313851008,-0.433962365,-0.098775779,-0.082327597,-0.21303389,-0.153847993,-0.387353134,0.401703396,0.593729738,-0.088850778,-0.112849234,-0.355194189,0.079826533,-0.156292404,-0.134516109,0.215410394,-0.272700537
TCGA-75-7030-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.408144751,-0.220848359,-0.08243226,-0.076219548,-0.631117523,-0.374742549,-0.306816954,-0.316476758,-0.060697715,0.880464844,-0.046740736,-0.332330423,-0.379342715,0.012832151,-0.098775779,-0.064308094,-0.187895113,-0.248766447,-0.35505932,-0.555542384,-0.098781352,-0.088648435,-0.163613357,0.551833937,-0.587831358,-0.103895629,-0.1715864,-0.033210297,-0.051180793
TCGA-75-7031-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,-0.1246349,-0.363368265,-0.084790719,-0.076216701,-0.485375037,-0.144499636,-0.463500008,-0.326904114,-0.060697715,-0.083582514,-0.719457805,-0.091881283,-0.115143111,0.053015831,-0.098775779,-0.075681909,-0.227707115,-0.248694854,-0.154327979,-0.916763906,0.382919889,-0.087838268,-0.116116206,-0.779592896,0.667312478,-0.161276261,-0.256472375,0.05342062,-0.054075665
TCGA-78-7143-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.643016705,0.184393432,-0.081865726,-0.0761655,-0.583124933,-0.437065885,-0.553185099,-0.274592111,-0.060568292,1.413217416,0.082535136,-0.117035557,-0.451490072,0.582790464,-0.098504267,-0.082785121,-0.221327923,-0.286859443,-0.182496019,-0.745419735,0.295574652,-0.088172928,-0.143097994,-0.5133566,-0.625571004,-0.160450323,-0.126259256,-0.089061687,-0.343619891
TCGA-78-7145-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,4.751953379,-0.44610097,-0.084588028,-0.076283164,-0.591967524,-0.438355921,-0.696632305,-0.027370502,-0.060697715,1.026203501,-0.364524244,0.675775219,0.666991141,1.336594008,-0.09844649,-0.086008837,-0.206095458,-0.264808028,-0.161095523,-0.208764249,0.837501348,-0.088655378,-0.235137558,-0.448617456,-0.148175558,-0.161276261,-0.210840396,-0.049825075,-0.002985706
TCGA-78-7146-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.430390641,-0.31892082,-0.084444135,-0.076307819,-0.745137937,0.129520978,-0.749842977,-0.319108116,-0.060697715,0.56431337,-0.22278042,1.314801746,-0.385981915,-0.370557971,-0.097931195,-0.084606399,-0.228526901,-0.045143902,-0.620608208,-0.485074771,0.184566828,-0.088810415,-0.078432496,-0.39254162,-0.204539206,-0.156994055,-0.306112184,-0.037409456,1.220123362
TCGA-78-7147-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,-0.071366796,0.255837256,-0.080702267,-0.076307819,-0.592951688,-0.468003928,-0.693721762,-0.311231764,-0.060592191,-0.493060432,-0.508993798,0.162171823,-0.592320605,-0.112001587,-0.098775779,-0.078176459,-0.225558463,-0.252661017,-0.28741158,0.005500028,0.332425175,-0.08840532,0.126051439,0.451601014,-0.36147716,-0.161276261,-0.035445886,0.051530841,-0.752682065
TCGA-78-7148-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.457962319,-0.449738896,-0.074047373,-0.076285287,-0.50705309,-0.410167917,-0.673525273,-0.32524098,-0.060554265,0.524859832,-0.243483195,-0.084753253,-0.403518959,-0.027268267,-0.09817396,-0.080386427,-0.21988816,-0.20705806,-0.354837568,0.353228395,0.669482844,-0.088721072,-0.166781688,-0.220443692,0.132174643,-0.161276261,-0.186128644,-0.004934071,-0.143307707
TCGA-78-7149-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.361747282,-0.431921139,-0.053386699,-0.069417721,-0.600821002,-0.43068709,-0.696202248,-0.324480551,-0.060697715,-0.725013701,-0.218098528,-0.949190101,-0.703337707,-0.081645314,-0.09846375,-0.079210973,-0.206945532,-0.10641295,-0.188883713,0.334768041,0.018590408,-0.08834299,-0.168577062,0.872381691,-1.004005711,-0.159377878,0.056622772,0.011139458,0.013072881
TCGA-78-7150-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.820172921,-0.469895653,-0.063007898,-0.076307819,-0.529064373,-0.45135122,-0.766618439,-0.320090429,-0.060233431,-0.185522969,0.901657972,-0.036500833,1.051173682,-0.448293793,-0.098126482,-0.086078809,-0.219263314,-0.145969098,-0.657779987,-0.74249583,1.795622533,-0.088958501,-0.285208943,-0.40704841,1.956454148,-0.150412375,-0.231112247,0.898624993,-0.337214524
TCGA-78-7152-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.070819517,-0.355385765,-0.082203341,-0.076189795,-0.623386625,-0.446054375,-0.605243177,-0.324851975,-0.060697715,0.757945997,-0.12957501,-0.166923756,-0.486051821,0.546542307,-0.098250354,-0.088333434,-0.219594932,0.887022982,-0.571495943,-0.272880384,0.509300122,-0.088682123,-0.234495472,0.188600461,-0.317693561,-0.161276261,-0.149717027,0.018850753,0.430513023
TCGA-78-7153-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.768328425,-0.339347545,-0.084469876,-0.075943561,-0.521409772,-0.302371597,-0.508858508,-0.321682302,-0.060697715,0.415446885,-0.676498207,-0.366766852,-0.435138462,2.085810261,-0.098775779,-0.083114504,-0.223359371,-0.132730263,-0.221579158,1.000984957,0.076844805,-0.088730024,-0.33476735,0.139125961,1.538900131,-0.161276261,-0.167067186,0.108484264,-0.684450358
TCGA-78-7154-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.161428368,-0.433611463,-0.083961252,-0.076257368,-0.045028164,-0.41158834,-0.689162405,-0.3204576,-0.058931266,-0.576649081,-0.604090584,1.088907594,-0.065081791,-0.314360625,-0.098775779,-0.08843441,-0.214793578,-0.113903897,-0.21537463,0.805647808,0.109985314,-0.088604091,0.371187607,-0.534839068,1.310369345,-0.154102584,-0.198520022,0.229792549,0.0400951
TCGA-78-7155-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.295464248,-0.41154225,-0.084790719,-0.076307819,-0.60783977,-0.459612744,-0.790488441,-0.329337762,-0.060697715,-1.322666857,-0.453609874,-0.903733422,0.443012409,-0.436139866,-0.088623906,-0.053114758,-0.22632298,-0.223466633,-0.653115607,-1.333306216,0.49819156,-0.088786245,-0.35149795,-1.106958067,-0.415559019,-0.150318213,-0.270808069,-0.101229634,0.802827113
TCGA-78-7156-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.282276714,-0.342178044,-0.068327574,-0.076202417,-0.686616888,-0.371193918,-0.736780761,-0.327307989,-0.060697715,0.661232903,-0.706254945,-0.340283739,-0.323569998,-0.059798448,-0.098775779,-0.085667792,-0.206886392,-0.261399684,1.059473977,-0.019927493,0.35830386,-0.088680835,-0.090579382,-0.181869707,-0.889989558,-0.161276261,-0.211395682,-0.038007017,-0.120431165
TCGA-78-7158-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,2.392678436,-0.171148209,-0.083200857,-0.075551824,-0.40508005,-0.430553789,-0.42296114,-0.325320306,-0.060473854,2.26360119,-0.089950207,2.337832182,-0.272533992,1.825534242,-0.098775779,-0.088023819,-0.17909647,-0.239301593,-0.029565589,0.034295535,1.13050197,-0.088495333,-0.384586685,-0.022506975,-0.7049386,-0.146276317,-0.169319815,0.083959146,-0.636123252
TCGA-78-7159-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.972071374,0.017781539,-0.083927098,-0.076004337,-0.442770639,-0.445435945,-0.520786771,-0.29880478,-0.060549086,0.495559085,-0.350550304,0.329805345,-0.471571171,0.112762147,-0.097528624,-0.072951983,-0.226533324,-0.281923548,-0.641646036,0.322235849,0.472065805,-0.0883025,-0.199821732,-0.74391898,-0.133425594,-0.161276261,-0.193544031,-0.13532428,0.044331583
TCGA-78-7160-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.979134734,-0.428723122,-0.082593082,-0.075940247,-0.469296383,-0.346769186,-0.519166837,-0.293837584,-0.060697715,1.062751594,-0.058269045,-0.352522502,-0.270227736,-0.121672427,-0.098418762,-0.060466571,-0.198987506,-0.17746985,-0.461229718,-0.470819711,1.198921042,-0.088770699,-0.245738596,-0.452032564,-0.709526138,-0.161276261,-0.262174791,-0.062070526,0.007954409
TCGA-78-7161-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.254312445,0.498874884,-0.083702846,-0.07607694,-0.658447037,-0.260308116,-0.536930012,-0.290492353,-0.060697715,0.269838045,0.557675191,1.262592391,-0.605685279,-0.319845051,-0.096904452,0.014582286,-0.214728651,-0.240372273,-0.421276473,0.723953013,0.132310075,-0.088548369,-0.074961743,-0.780061914,-1.195848825,-0.161276261,-0.182880212,-0.018756669,0.048508459
TCGA-78-7162-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.63993251,-0.389160639,-0.066883766,-0.07609077,-0.25510584,-0.36779607,-0.49038426,-0.319448119,-0.060500316,0.279265776,-0.485593202,-0.279608269,-0.10070779,0.502286898,-0.098775779,-0.086291003,-0.180043636,-0.203547202,-0.013215144,-0.529907156,-0.040529999,-0.088822358,-0.207399809,-0.527475885,-0.815938819,-0.160646393,-0.18843168,-0.063113097,-0.414933904
TCGA-78-7163-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,-0.619818543,-0.277994302,-0.084790719,-0.076075711,-0.213052584,-0.258036167,-0.743919673,-0.296337885,-0.060697715,1.486911934,-0.484962776,2.083954734,-0.138274298,0.110414933,-0.098775779,-0.077340344,-0.223606109,-0.268053971,-0.481804891,-0.033131443,-0.161827556,-0.088703718,-0.271027109,-0.853965608,0.437592919,-0.161276261,-0.117906874,0.340635417,-0.806981925
TCGA-78-7166-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,-0.910809504,-0.445180675,-0.076482463,-0.076307819,-0.293397021,-0.466523773,-0.72329829,-0.267217815,-0.060577463,-0.544011952,2.025842763,0.613772141,-0.426466175,-0.290337291,-0.098523507,-0.081463464,-0.227330443,-0.1904271,-0.473686467,0.624495593,0.216198541,-0.088261788,-0.143701389,0.928091535,1.015847936,-0.160508852,-0.050366045,0.449608577,-0.609158544
TCGA-78-7167-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.864250874,-0.211642778,-0.084376664,-0.075241181,-0.497031519,-0.199544333,-0.749710302,-0.326266447,-0.060697715,-0.288009048,-0.515687268,-1.211905937,-0.51716054,1.375254234,-0.098775779,-0.089706574,-0.21138047,-0.212906408,-0.177888344,0.155498269,0.108865385,-0.088516214,-0.196675317,-0.138885709,-0.921514041,-0.161276261,-0.209465593,-0.101893598,-0.250095484
TCGA-78-7220-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.942864699,-0.453145754,-0.070088533,-0.07624239,-0.333512456,-0.45835573,-0.753362986,-0.32046593,-0.060558878,-0.733014412,-0.045239786,-0.813910996,0.23372087,-0.465713507,-0.098484518,-0.014840328,-0.224137695,0.525198042,-0.028290848,-0.754713077,0.989696089,-0.088575463,-0.147949926,-0.940689733,1.935821159,-0.140896533,-0.255922553,0.497720809,0.723069472
TCGA-78-7535-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,-0.814143722,-0.193586892,-0.084666924,-0.076247589,-0.328405339,-0.470853759,-0.70194238,-0.320568755,-0.060697715,-1.032131778,0.466984026,-0.414102767,-0.567582763,2.156587814,-0.094753634,-0.057616185,-0.226030749,-0.270171867,-0.769127178,-0.718880408,-0.267262624,-0.088165122,-0.053065247,0.092862967,-1.112175011,-0.161276261,-0.044853151,0.064396966,-0.785052101
TCGA-78-7536-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,2.609243971,-0.208683565,-0.08474615,-0.076307819,-0.653229028,-0.134700655,-0.525288367,-0.325690011,-0.060628688,0.16500939,-0.881010907,-0.332653388,-0.75524988,-0.382835953,-0.097617298,-0.072049166,-0.228770486,-0.295829986,-0.621267266,-0.070297054,0.039967141,-0.088844244,-0.157531363,-0.586764544,-0.317891166,-0.161276261,-0.223722651,-0.099388749,-0.238711115
TCGA-78-7537-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.620954348,-0.33317019,-0.07988386,-0.075658052,-0.344078341,-0.425825356,-0.690924904,-0.325212837,-0.060505307,0.149734492,-0.092054883,-0.505879007,-0.551037861,0.76359382,-0.098573984,-0.074743821,-0.211355609,-0.221057901,-0.169970829,0.30897254,0.747206838,-0.088215412,-0.142158251,0.816991727,-1.112509206,-0.161276261,-0.20817006,0.095368225,-0.456401377
TCGA-78-7539-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.314078474,-0.443646399,-0.080071137,-0.076295337,-0.421833962,-0.452973902,-0.549754182,-0.320661301,-0.060697715,1.838399705,0.439602793,-0.03186407,1.579500964,0.771462562,-0.098775779,-0.086366379,-0.220602076,-0.262012339,0.091314746,0.325687284,0.616896835,-0.088366684,0.034498685,-0.338760813,-0.531526416,-0.161276261,-0.101796195,0.215686783,-0.698818077
TCGA-78-7540-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,0.445695494,-0.420221637,-0.084502131,-0.076181444,-0.432669605,-0.461197792,-0.703058918,-0.325489501,-0.060697715,0.146225345,-0.358228656,-0.348920582,0.075338762,-0.205473593,-0.09840071,-0.08484732,-0.222379163,-0.212827131,-0.431140648,-1.081453964,-0.214362663,-0.088243325,-0.155124883,1.145147612,0.376523691,0.007585469,-0.252092095,0.02424226,-0.000472688
TCGA-78-7542-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,-0.118259124,-0.457504146,-0.084693571,-0.076260555,-0.538206337,-0.465436482,-0.763635958,-0.319524591,-0.060697715,1.691915653,0.10024528,1.874933027,0.986889343,-0.317230021,-0.098144534,-0.087404875,-0.228484999,-0.307591519,-0.480301733,-1.116041583,0.965823467,-0.088522688,-0.248666512,0.480996833,0.661592943,-0.160316052,-0.132083804,-0.166437203,1.254889531
TCGA-78-7633-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.546596296,-0.409091508,-0.078121717,-0.076271224,-0.639169166,-0.350615014,-0.751063485,-0.327810115,-0.060697715,-0.82135247,-0.773690198,-0.077402722,-0.413333909,-0.228903212,-0.098775779,-0.088517752,-0.210834438,-0.187887565,0.707950951,-0.09007786,0.315294448,-0.08885138,0.000449227,-0.486176703,-0.446521364,-0.160780664,-0.194877008,-0.15012294,-0.021847194
TCGA-78-8640-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,1.777544203,-0.437672252,-0.084384206,-0.075821248,-0.070147115,-0.466603414,-0.756050099,-0.32385178,-0.060382923,-0.322822007,1.652827976,0.803016568,0.298177116,-0.220258365,-0.096794557,-0.067737888,-0.227217948,-0.209371021,0.192926476,-0.745359509,0.289127853,-0.088828237,0.054048092,0.075793916,0.533200424,-0.161276261,-0.168620354,-0.09882994,-0.569604765
TCGA-78-8648-01,"Lung Adenocarcinoma (TCGA, Provisional)",LungADC,-0.243145206,-0.185365888,-0.080799206,-0.075692809,-0.331126574,-0.34657494,-0.4837112,-0.305718614,-0.060697715,1.041098381,0.541195167,-0.273969328,0.308168817,0.381071552,-0.098775779,-0.029044903,-0.19271638,-0.091285451,-0.566265073,-0.192058334,0.78193774,-0.088560558,0.041189168,0.271201095,-0.856258107,-0.161276261,-0.192247458,-0.00127061,-0.047236056
